Event Number,Call Received,Complaint Number,Shift,Tencode,Tencode Description,Tencode Suffix,Tencode Suffix Description,Disposition Code,Disposition Description,Block,Street Name,Unit Dispatched,Sector,Zone,RPA,Latitude,Longitude,Mapped Location
PD202000176718,03/03/2020 03:51:50 PM,20200152535,,44,,R,REPORT,1,,500,CHEYENNE BLVD,713B,,225Z,0,36.26,-86.679,POINT (-86.679 36.26)
PD202000176720,03/03/2020 03:52:56 PM,,,44,,P,PROGRESS,5,,,,625B,N,613N,4523,,,
PD202000176721,03/03/2020 03:53:14 PM,,,71,,A,ALARM,12,,,,213A,E,211P,1117,,,
PD202000176722,03/03/2020 03:53:32 PM,,,44,,P,PROGRESS,11,,,,,N,613,4523,,,
PD202000176723,03/03/2020 03:53:39 PM,,,43,,P,PROGRESS,4,,300,DOVER GLEN DR,3T73,335,325,8861,,,
PD202000176725,03/03/2020 03:55:51 PM,,,43,,P,PROGRESS,11,,5500,OLD HICKORY BLVD,3F75,523,523,9557,,,
PD202000176726,03/03/2020 03:55:52 PM,,,43,,PM,,4,,,,132C9,C,411,4205,,,
PD202000176727,03/03/2020 03:56:37 PM,,,43,,P,PROGRESS,11,,,,,MT,833,8619,,,
PD202000176730,03/03/2020 03:57:38 PM,,,45,,P,PROGRESS,11,,,,411A,N,617K,4302,,,
PD202000176732,03/03/2020 03:57:58 PM,,,43,,P,PROGRESS,5,,,,611A,N,611K,4425,,,
PD202000176733,03/03/2020 03:58:49 PM,,,87,,P,PROGRESS,5,,,,821A,MT,821,80041,,,
PD202000176734,03/03/2020 03:58:55 PM,,,43,,P,PROGRESS,6,,5600,OLD HICKORY BLVD,523A,523,523,9557,,,
PD202000176736,03/03/2020 04:01:39 PM,,,75,,RC,,4,,,,331B,S,331K,8717,,,
PD202000176737,03/03/2020 04:01:40 PM,,,43,,P,PROGRESS,11,,,,,MT,811,6719,,,
PD202000176738,03/03/2020 04:01:47 PM,,,15,,P,PROGRESS,15,,2500,OLD HICKORY BLVD,2912,,118I,0,36.052,-86.891,POINT (-86.891 36.052)
PD202000176739,03/03/2020 04:01:55 PM,,,43,,PJ,,6J,,,,425A,C,411K,4203,,,
PD202000176740,03/03/2020 04:03:10 PM,,,88,,PW,,5,,,,221A,E,221,1855,,,
PD202000176741,03/03/2020 04:03:29 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,E,213K,1213,,,
PD202000176746,03/03/2020 04:05:01 PM,,,43,,P,PROGRESS,14,,,,315A,S,315K,8801,,,
PD202000176747,03/03/2020 04:05:21 PM,,,42,,P,PROGRESS,6,,,,225A,E,217,1425,,,
PD202000176748,03/03/2020 04:05:52 PM,,,43,,P,PROGRESS,4,,,,618A,N,617K,4325,,,
PD202000176751,03/03/2020 04:08:49 PM,,,57,,P,PROGRESS,4,,,,811A,MT,813K,5625,,,
PD202000176752,03/03/2020 04:09:47 PM,,,43,,PM,,6,,,,353B,C,411,4203,,,
PD202000176753,03/03/2020 04:09:48 PM,,,43,,A,ALARM,11,,,,325A,MT,835,8651,,,
PD202000176755,03/03/2020 04:11:58 PM,,,50,,RT,,4,,900,GALLATIN PKE S,TE23,M,711,1783,,,
PD202000176756,03/03/2020 04:12:24 PM,,,43,,P,PROGRESS,4,,,,3831,N,621,3023,,,
PD202000176757,03/03/2020 04:15:00 PM,,,43,,P,PROGRESS,4,,,,623A,N,615,5419,,,
PD202000176758,03/03/2020 04:17:28 PM,20200152270,,54,,P,PROGRESS,1,,,,313A,,,,,,
PD202000176759,03/03/2020 04:17:34 PM,,,44,,P,PROGRESS,5S,,,,315A,S,313,8349,,,
PD202000176760,03/03/2020 04:17:34 PM,,,43,,PM,,6,,,OLD HICKORY BLVD,532A,,521,9511,,,
PD202000176761,03/03/2020 04:17:44 PM,,,87,,P,PROGRESS,5,,,,721A,M,723,17280,36.264,-86.737,POINT (-86.737 36.264)
PD202000176763,03/03/2020 04:19:28 PM,,,43,,A,ALARM,11,,,,831A,MT,835K,8659,,,
PD202000176764,03/03/2020 04:20:06 PM,,,92,,P,PROGRESS,15,,,,612A,N,617,4239,,,
PD202000176765,03/03/2020 04:20:34 PM,,,70,,A,ALARM,12,,1500,BRIDGECREST DR,335A,,325,8861,36.065,-86.646,POINT (-86.646 36.065)
PD202000176766,03/03/2020 04:21:47 PM,,,87,,P,PROGRESS,4,,,,727A,M,727,1731,,,
PD202000176769,03/03/2020 04:23:14 PM,,,43,,P,PROGRESS,4,,600,ROCKWOOD DR,3F76B,,,,,,
PD202000176770,03/03/2020 04:23:17 PM,,,43,,P,PROGRESS,5S,,,,425A,C,423,4025,,,
PD202000176771,03/03/2020 04:23:31 PM,20200152274,,88,,PW,,6,,300,E WEBSTER ST,710A,711,711,1507,,,
PD202000176772,03/03/2020 04:24:46 PM,,,43,,P,PROGRESS,4,,5600,OLD HICKORY BLVD,,523,523,9557,,,
PD202000176773,03/03/2020 04:24:57 PM,,,45,,P,PROGRESS,6,,,,311A,MT,813,5620,,,
PD202000176774,03/03/2020 04:25:45 PM,,,40,,P,PROGRESS,5S,,100,WALLACE RD,321A,,,,,,
PD202000176775,03/03/2020 04:26:40 PM,,,71,,A,ALARM,4,,,,832A,TE,813K,5621,,,
PD202000176776,03/03/2020 04:26:47 PM,,,75,,RC,,5,,,,832A,MT,835,8659,,,
PD202000176777,03/03/2020 04:27:11 PM,,,43,,P,PROGRESS,4,,,JACKSONIAN DR,,,521,9601,,,
PD202000176778,03/03/2020 04:27:36 PM,,,71,,A,ALARM,12,,2800,OPRYLAND DR,3F72,,332Y,0,36.211,-86.695,POINT (-86.695 36.211)
PD202000176780,03/03/2020 04:28:18 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,7F63,H,525,9607,,,
PD202000176779,03/03/2020 04:28:18 PM,,,43,,P,PROGRESS,4,,,,623A,N,613N,4461,,,
PD202000176781,03/03/2020 04:28:22 PM,,,43,,P,PROGRESS,1,,,CENTRAL PKE,,,523,9541,36.174,-86.572,POINT (-86.572 36.174)
PD202000176782,03/03/2020 04:29:26 PM,,,43,,PM,,6,,600,MONTICELLO CT,727A,,,,,,
PD202000176783,03/03/2020 04:30:20 PM,,,88,,P,PROGRESS,5,,,,617B,N,611,4483,,,
PD202000176784,03/03/2020 04:30:39 PM,,,96,,,,4,,,,831A,MT,831N,8661,,,
PD202000176785,03/03/2020 04:30:59 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,200,DANYACREST DR,217A,,,,,,
PD202000176786,03/03/2020 04:32:10 PM,,,43,,P,PROGRESS,4,,,GLEAVES ST,7F64,,727,1757,36.295,-86.705,POINT (-86.705 36.295)
PD202000176787,03/03/2020 04:32:23 PM,,,87,,P,PROGRESS,11,,,,831A,H,511K,8008,,,
PD202000176789,03/03/2020 04:32:59 PM,,,45,,P,PROGRESS,1T,,,,213A,E,217,1513,,,
PD202000176792,03/03/2020 04:34:03 PM,,,62,,P,PROGRESS,5,,100,WALLACE RD,315A,,,,,,
PD202000176793,03/03/2020 04:34:17 PM,,,43,,P,PROGRESS,5,,,,3F72,H,511,9007,,,
PD202000176795,03/03/2020 04:34:39 PM,,,43,,P,PROGRESS,4,,3600,CENTRAL PKE,5D59A,521,521,9503,,,
PD202000176797,03/03/2020 04:35:58 PM,,,43,,PJ,,6,,,,621A,N,611N,4431,,,
PD202000176798,03/03/2020 04:36:30 PM,20200152468,,50,,RV,,1,,,,615B,N,615,5401,,,
PD202000176800,03/03/2020 04:37:15 PM,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,11,,400,RAINTREE PL,,,523,9557,36.179,-86.603,POINT (-86.603 36.179)
PD202000176802,03/03/2020 04:38:03 PM,,,45,,P,PROGRESS,1,,,,8M73,MT,835,8651,,,
PD202000176803,03/03/2020 04:38:10 PM,,,43,,R,REPORT,11,,,,,S,333,8773,,,
PD202000176804,03/03/2020 04:38:18 PM,,,44,,P,PROGRESS,9,,100,GALLATIN PKE N,7F64,M,723,1763,,,
PD202000176805,03/03/2020 04:38:31 PM,,,88,,PW,,5,,,,317B,S,317,,,,
PD202000176806,03/03/2020 04:39:14 PM,,,50,,P,PROGRESS,11,,4000,LEBANON PKE,,,,,,,
PD202000176808,03/03/2020 04:41:01 PM,,,96,,,,12,,,,831A,MT,833,8615,,,
PD202000176811,03/03/2020 04:41:53 PM,,,87,,P,PROGRESS,4,,,,3831,N,621K,30080,,,
PD202000176813,03/03/2020 04:42:08 PM,,,16,,P,PROGRESS,5,,5600,FRIST BLVD,525B,521,521,9561,,,
PD202000176814,03/03/2020 04:42:39 PM,,,73,,P,PROGRESS,11,,,,835A,MT,833,7111,,,
PD202000176815,03/03/2020 04:42:42 PM,,,43,,P,PROGRESS,15,,,,4B46,C,413,4231,,,
PD202000176816,03/03/2020 04:43:31 PM,,,15,,P,PROGRESS,15,,5600,OLD HICKORY BLVD,5D58A,523,523,9557,,,
PD202000176817,03/03/2020 04:45:13 PM,,,43,,P,PROGRESS,4,,,,616A,N,615N,5311,,,
PD202000176819,03/03/2020 04:47:24 PM,,,44,,P,PROGRESS,5,,,,617B,N,617,4303,,,
PD202000176821,03/03/2020 04:47:55 PM,,,43,,P,PROGRESS,4,,,,615B,N,615,5345,,,
PD202000176823,03/03/2020 04:49:09 PM,,,43,,P,PROGRESS,4,,500,MARGARET ROBERTSON DR,3F76B,523,523,9557,,,
PD202000176824,03/03/2020 04:49:30 PM,,,43,,P,PROGRESS,4,,,,832A,MT,823,6502,,,
PD202000176825,03/03/2020 04:49:48 PM,,,43,,PJ,,5,,,,565B,H,531,8821,,,
PD202000176826,03/03/2020 04:51:09 PM,,,45,,P,PROGRESS,5,,,,617B,C,617K,4343,,,
PD202000176828,03/03/2020 04:51:25 PM,,,45,,P,PROGRESS,11,,,,,N,617,4351,,,
PD202000176829,03/03/2020 04:52:10 PM,,,15,,P,PROGRESS,15,,,TULIP GROVE PT,5D58A,,523,9557,36.18,-86.597,POINT (-86.597 36.18)
PD202000176831,03/03/2020 04:52:40 PM,,,43,,P,PROGRESS,4,,,,421A,C,425N,,,,
PD202000176832,03/03/2020 04:52:57 PM,,,44,,P,PROGRESS,11,,,,,H,517,9111,,,
PD202000176834,03/03/2020 04:53:43 PM,,,45,,P,PROGRESS,11,,,,,H,521,9529,,,
PD202000176835,03/03/2020 04:54:15 PM,,,57,,PJ,,6,,,,710B,M,713,1633,,,
PD202000176836,03/03/2020 04:54:18 PM,,,43,,P,PROGRESS,4,,100,INTERSTATE DR,413A,,436Y,0,36.171,-86.769,POINT (-86.769 36.171)
PD202000176837,03/03/2020 04:54:20 PM,,,44,,P,PROGRESS,6S,,,,425A,C,411,4205,,,
PD202000176838,03/03/2020 04:54:41 PM,,,43,,P,PROGRESS,4,,,,5D52A,H,515,9217,,,
PD202000176840,03/03/2020 04:55:32 PM,,,96,,,,12,,,,223A,E,223N,1891,,,
PD202000176841,03/03/2020 04:55:53 PM,,,75,,PJ,,6,,,,332A,S,313,8437,,,
PD202000176842,03/03/2020 04:56:24 PM,,,87,,P,PROGRESS,1,,,,411B,E,221,11060,,,
PD202000176843,03/03/2020 04:57:03 PM,,,49,,P,PROGRESS,4T,,,,413A,C,413,1105,,,
PD202000176845,03/03/2020 04:57:58 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,300,MONACO DR,521A,521,523,9719,,,
PD202000176846,03/03/2020 04:58:19 PM,,,43,,P,PROGRESS,4,,,,123A,W,123,4677,,,
PD202000176847,03/03/2020 04:59:06 PM,20200152296,,43,,P,PROGRESS,6W,,,,,C,425K,4027,,,
PD202000176848,03/03/2020 04:59:29 PM,,,43,,P,PROGRESS,4,,,,215A,E,213,1231,,,
PD202000176849,03/03/2020 05:01:06 PM,,,70,,A,ALARM,13,,100,S GRAYCROFT AV,723B,M,723,1777,,,
PD202000176850,03/03/2020 05:01:08 PM,,,44,,P,PROGRESS,9S,,,,831A,MT,813N,5613,,,
PD202000176851,03/03/2020 05:01:20 PM,,,49,,P,PROGRESS,4,,,,411A,H,511,8201,,,
PD202000176852,03/03/2020 05:02:01 PM,,,43,,P,PROGRESS,4,,,,5F64,H,515,9209,,,
PD202000176853,03/03/2020 05:02:24 PM,,,93,,,,9T,,,CENTRAL PKE,8E84,,521,9529,,,
PD202000176854,03/03/2020 05:02:42 PM,,,43,,P,PROGRESS,12,,,,7F61,M,721N,2011,,,
PD202000176855,03/03/2020 05:02:50 PM,,,71,,A,ALARM,12,,,,3F71,H,515K,9213,,,
PD202000176856,03/03/2020 05:04:52 PM,,,43,,P,PROGRESS,4,,200,E OLD HICKORY BLVD,7F63,715,715,1701,36.263,-86.709,POINT (-86.709 36.263)
PD202000176857,03/03/2020 05:05:05 PM,,,44,,P,PROGRESS,11,,,,,M,711K,1787,,,
PD202000176858,03/03/2020 05:05:14 PM,,,53,,A,ALARM,6,,,,530A,H,531K,8825,,,
PD202000176859,03/03/2020 05:05:17 PM,,,92,,P,PROGRESS,4,,,,55S68,H,515,9221,,,
PD202000176862,03/03/2020 05:06:39 PM,,,3,,,,3,,,,2D61,E,213,1131,,,
PD202000176863,03/03/2020 05:07:26 PM,,,70,,A,ALARM,13,,100,ARCHWOOD PL,713A,M,715,1705,36.266,-86.685,POINT (-86.685 36.266)
PD202000176864,03/03/2020 05:07:53 PM,,,43,,P,PROGRESS,10,,,,821B,MT,823,6417,,,
PD202000176866,03/03/2020 05:08:10 PM,,,43,,P,PROGRESS,9,,,,3F76B,H,511N,8203,,,
PD202000176867,03/03/2020 05:08:56 PM,,,93,,,,3T,,,,217A,E,211,1021,,,
PD202000176868,03/03/2020 05:09:09 PM,,,53,,A,ALARM,6,,4400,LEBANON PKE,55S45,523,523,9535,36.215,-86.603,POINT (-86.603 36.215)
PD202000176870,03/03/2020 05:10:55 PM,,,43,,PM,,6,,,,820A,S,331,,,,
PD202000176871,03/03/2020 05:11:29 PM,,,70,,A,ALARM,12,,,,3F75,H,523,,,,
PD202000176872,03/03/2020 05:12:01 PM,,,43,,P,PROGRESS,10,,,,210A,E,211,1009,,,
PD202000176873,03/03/2020 05:12:04 PM,,,88,,PW,,11,,200,SHEPHERD HILLS DR,727B,,,,,,
PD202000176874,03/03/2020 05:13:00 PM,,,70,,A,ALARM,13,,600,FRANKFORT DR,3F75,,,,,,
PD202000176876,03/03/2020 05:13:33 PM,,,43,,RT,,1,,800,RICHARDS RD,TE23,331,323,8899,36.069,-86.678,POINT (-86.678 36.069)
PD202000176877,03/03/2020 05:13:36 PM,,,70,,A,ALARM,13,,,,125A,W,123,4691,,,
PD202000176878,03/03/2020 05:14:33 PM,,,15,,P,PROGRESS,15,,,,423A,C,413,1991,,,
PD202000176879,03/03/2020 05:14:49 PM,,,45,,P,PROGRESS,11,,4000,LEBANON PKE,,521,521,9613,,,
PD202000176881,03/03/2020 05:15:44 PM,,,43,,PJ,,4,,,,611B,N,613N,4455,,,
PD202000176882,03/03/2020 05:15:49 PM,,,43,,PM,,4,,,,,C,411N,4143,,,
PD202000176883,03/03/2020 05:16:15 PM,,,45,,P,PROGRESS,11,,,,,H,515,9209,,,
PD202000176884,03/03/2020 05:16:48 PM,,,45,,P,PROGRESS,5,,,,621B,PCW,,,,,
PD202000176885,03/03/2020 05:17:47 PM,,,73,,P,PROGRESS,11,,6100,ALLEN CT,,H,523,9539,36.179,-86.585,POINT (-86.585 36.179)
PD202000176888,03/03/2020 05:18:15 PM,,,93,,,,3,,,,5120,S,315,8835,,,
PD202000176889,03/03/2020 05:19:51 PM,,,45,,P,PROGRESS,1T,,,,3M71,MT,821,8041,,,
PD202000176890,03/03/2020 05:20:32 PM,,,87,,P,PROGRESS,4,,,,112A,W,125,4811,,,
PD202000176891,03/03/2020 05:20:44 PM,,,40,,P,PROGRESS,4,,,,222A,E,213,1241,,,
PD202000176892,03/03/2020 05:20:59 PM,,,87,,P,PROGRESS,6,,300,STEWARTS FERRY PKE,55S49,,333W,0,36.161,-86.645,POINT (-86.645 36.161)
PD202000176893,03/03/2020 05:21:15 PM,,,40,,TS,TERRY STOP,9,,,,2E10,E,213,1127,,,
PD202000176894,03/03/2020 05:21:57 PM,,,87,,L,,11,,,,,N,611,4403,,,
PD202000176895,03/03/2020 05:22:37 PM,,,43,,P,PROGRESS,4,,,,1E15,N,617,4301,,,
PD202000176896,03/03/2020 05:22:45 PM,,,87,,L,,11,,,,,PCW,,,,,
PD202000176897,03/03/2020 05:23:12 PM,,,87,,B,BANK/SECURITY ESCORT,11,,,,,E,213K,1207,,,
PD202000176898,03/03/2020 05:23:20 PM,,,43,,P,PROGRESS,5,,,,723B,M,723,20044,,,
PD202000176899,03/03/2020 05:23:22 PM,,,70,,A,ALARM,13,,900,SPLIT OAK DR,334B,,,,,,
PD202000176900,03/03/2020 05:23:52 PM,,,44,,P,PROGRESS,11,,,,621B,N,617N,4309,,,
PD202000176903,03/03/2020 05:26:06 PM,,,43,,P,PROGRESS,5,,,,623A,N,613N,4465,,,
PD202000176905,03/03/2020 05:26:14 PM,,,70,,R,REPORT,11,,,,,H,525,9711,,,
PD202000176906,03/03/2020 05:26:34 PM,,,40,,PV,,4,,100,GALLATIN PKE N,7F64,M,723,1763,,,
PD202000176907,03/03/2020 05:26:53 PM,,,43,,P,PROGRESS,4,,,ALBEE DR,5D56A,,521,9561,36.182,-86.612,POINT (-86.612 36.182)
PD202000176908,03/03/2020 05:29:42 PM,,,63,,P,PROGRESS,11,,,,,N,617N,4341,,,
PD202000176909,03/03/2020 05:30:27 PM,,,45,,P,PROGRESS,4,,,,611B,N,611N,4489,,,
PD202000176912,03/03/2020 05:32:01 PM,,,43,,P,PROGRESS,4,,,,515B,H,515,9319,,,
PD202000176913,03/03/2020 05:32:32 PM,,,87,,P,PROGRESS,11,,,,,H,515,9207,,,
PD202000176914,03/03/2020 05:33:00 PM,,,70,,A,ALARM,12,,2900,,334B,S,325,8891,36.078,-86.651,POINT (-86.651 36.078)
PD202000176916,03/03/2020 05:33:49 PM,,,96,,,,4,,6900,CHARLOTTE PKE,121A,,136Z,0,36.13,-86.901,POINT (-86.901 36.13)
PD202000176917,03/03/2020 05:35:26 PM,,,43,,PM,,11,,800,BROOKS AV,,,,,,,
PD202000176918,03/03/2020 05:36:05 PM,20200152351,,50,,R,REPORT,1,,,,823B,,,,,,
PD202000176919,03/03/2020 05:36:06 PM,,,71,,A,ALARM,12,,3900,APACHE TRL,328B,,317Z,0,36.067,-86.69,POINT (-86.69 36.067)
PD202000176920,03/03/2020 05:37:35 PM,,,43,,PV,,4,,,,825B,MT,825N,8527,,,
PD202000176921,03/03/2020 05:38:22 PM,,,44,,P,PROGRESS,11,,100,CURTIS HOLLOW RD,,335,325,8861,,,
PD202000176922,03/03/2020 05:38:39 PM,,,35,,P,PROGRESS,11,,2700,TUCKER RD,,,231V,0,36.206,-86.822,POINT (-86.822 36.206)
PD202000176923,03/03/2020 05:39:04 PM,20200152831,,50,,R,REPORT,1,,,,331B,,,,,,
PD202000176929,03/03/2020 05:43:33 PM,,,43,,A,ALARM,6,,,,512A,H,525,,,,
PD202000176930,03/03/2020 05:44:50 PM,,,71,,A,ALARM,12,,,,622B,N,611,,,,
PD202000176931,03/03/2020 05:45:08 PM,,,43,,P,PROGRESS,10,,100,ELLINGTON PL,723B,,,,,,
PD202000176932,03/03/2020 05:45:11 PM,,,44,,P,PROGRESS,6S,,900,RICHARDS RD,325B,335,325,8855,,,
PD202000176933,03/03/2020 05:45:30 PM,,,44,,P,PROGRESS,5,,,,213B,E,213,1129,,,
PD202000176935,03/03/2020 05:46:24 PM,,,43,,P,PROGRESS,4,,600,OLD LEBANON DIRT RD,3F75,523,523,9523,,,
PD202000176936,03/03/2020 05:47:52 PM,,,43,,P,PROGRESS,4,,,,335B,S,335,8967,,,
PD202000176937,03/03/2020 05:48:35 PM,,,71,,A,ALARM,12,,,,111B,W,115,,,,
PD202000176938,03/03/2020 05:49:07 PM,,,70,,A,ALARM,12,,,,336B,S,335,8979,,,
PD202000176939,03/03/2020 05:49:59 PM,,,45,,P,PROGRESS,1,,,,612B,N,613,4467,,,
PD202000176940,03/03/2020 05:50:27 PM,,,44,,PJ,,6,,,,223B,E,221N,1951,,,
PD202000176941,03/03/2020 05:50:28 PM,,,43,,P,PROGRESS,5,,,,611B,N,611N,4493,,,
PD202000176942,03/03/2020 05:50:29 PM,,,70,,A,ALARM,11,,,,833B,MT,835K,8653,,,
PD202000176943,03/03/2020 05:50:40 PM,,,43,,P,PROGRESS,11,,300,FOREST PARK RD,,713,713,1627,,,
PD202000176944,03/03/2020 05:51:24 PM,,,43,,P,PROGRESS,11,,,OLD HICKORY BLVD W,725B,M,723,1745,36.279,-86.768,POINT (-86.768 36.279)
PD202000176945,03/03/2020 05:51:28 PM,,,43,,P,PROGRESS,11,,,,725B,M,723,1779,,,
PD202000176946,03/03/2020 05:51:51 PM,,,45,,P,PROGRESS,11,,,,411B,C,411K,42021,,,
PD202000176947,03/03/2020 05:52:26 PM,,,43,,PM,,5,,,,3F71,H,517N,9401,,,
PD202000176948,03/03/2020 05:52:58 PM,,,43,,P,PROGRESS,5,,,,611B,N,611K,4445,,,
PD202000176950,03/03/2020 05:53:27 PM,20200152354,,50,,R,REPORT,1,,,,5827,,,,,,
PD202000176951,03/03/2020 05:54:38 PM,,,43,,P,PROGRESS,4,,,,617B,N,617K,4325,,,
PD202000176952,03/03/2020 05:54:59 PM,,,43,,P,PROGRESS,4,,,,621B,N,613N,4463,,,
PD202000176954,03/03/2020 05:56:00 PM,,,71,,A,ALARM,12,,,,111B,W,115K,4653,,,
PD202000176955,03/03/2020 05:57:06 PM,,,43,,P,PROGRESS,5,,,,615B,N,615K,5417,,,
PD202000176956,03/03/2020 05:57:22 PM,20200152410,,50,,R,REPORT,1,,,,316B,S,317,8441,,,
PD202000176958,03/03/2020 05:59:04 PM,,,50,,RC,,5C,,,,5F71,H,511N,8205,,,
PD202000176959,03/03/2020 05:59:11 PM,,,44,,R,REPORT,11,,1000,LANGLEY CT,832B,,,,,,
PD202000176961,03/03/2020 05:59:53 PM,,,46,,P,PROGRESS,6,,,,334B,S,333,8867,,,
PD202000176964,03/03/2020 06:00:38 PM,,,45,,P,PROGRESS,4,,,,3T72,S,323K,8847,,,
PD202000176965,03/03/2020 06:01:00 PM,,,92,,P,PROGRESS,6,,,,5821,E,213,1211,,,
PD202000176966,03/03/2020 06:01:53 PM,,,92,,P,PROGRESS,4,,,,5813,E,211,1119,,,
PD202000176967,03/03/2020 06:01:59 PM,20200152571,,43,,PV,,4,,,,616B,,,,,,
PD202000176968,03/03/2020 06:02:08 PM,,,45,,P,PROGRESS,1T,,1700,GALLATIN PKE N,7T83,M,727,1721,,,
PD202000176969,03/03/2020 06:02:40 PM,,,42,,P,PROGRESS,6,,,,321B,S,321,8707,,,
PD202000176970,03/03/2020 06:03:16 PM,,,88,,PW,,5,,,,218B,E,217,1411,,,
PD202000176971,03/03/2020 06:03:18 PM,,,50,,R,REPORT,5,,200,STEWARTS FERRY PKE,5F72,,333V,0,36.164,-86.649,POINT (-86.649 36.164)
PD202000176972,03/03/2020 06:03:19 PM,,,43,,P,PROGRESS,15,,2100,ABBOTT MARTIN RD,117B,,117V,0,36.106,-86.817,POINT (-86.817 36.106)
PD202000176973,03/03/2020 06:03:33 PM,,,43,,P,PROGRESS,4,,,,813B,MT,813N,5619,,,
PD202000176974,03/03/2020 06:04:39 PM,,,43,,P,PROGRESS,4,,,,824B,MT,825N,8529,,,
PD202000176976,03/03/2020 06:05:59 PM,,,45,,P,PROGRESS,1T,,6500,CHARLOTTE PKE,122B,,134X,0,36.14,-86.879,POINT (-86.879 36.14)
PD202000176977,03/03/2020 06:06:19 PM,,,75,,RJ,,1,,,,333A,S,313,8437,,,
PD202000176979,03/03/2020 06:06:41 PM,20200152560,,70,,R,REPORT,1,,,,627B,,,,,,
PD202000176981,03/03/2020 06:09:01 PM,,,43,,P,PROGRESS,4,,3800,BONNACREEK DR,3F74,521,521,9601,36.195,-86.63,POINT (-86.63 36.195)
PD202000176984,03/03/2020 06:09:57 PM,,,40,,PV,,4,,,,824B,MT,811N,6703,,,
PD202000176989,03/03/2020 06:10:58 PM,,,43,,P,PROGRESS,4,,,,6F86,N,613,4471,,,
PD202000176990,03/03/2020 06:11:06 PM,,,92,,P,PROGRESS,4,,,,5817,E,213,1127,,,
PD202000176992,03/03/2020 06:11:32 PM,,,3,,,,4,,5500,CHARLOTTE PKE,1E25,,132Y,0,36.151,-86.854,POINT (-86.854 36.151)
PD202000176993,03/03/2020 06:11:47 PM,,,3,,,,4,,2200,26TH AV N,1E25,,,,,,
PD202000176994,03/03/2020 06:11:53 PM,,,45,,P,PROGRESS,1,,,,333B,S,333,8867,,,
PD202000176995,03/03/2020 06:12:17 PM,,,92,,P,PROGRESS,6,,,,5823,E,213,1131,,,
PD202000176997,03/03/2020 06:13:01 PM,,,3,,,,11,,,,5815,E,213,1209,,,
PD202000176998,03/03/2020 06:13:20 PM,,,44,,P,PROGRESS,6,,,,217B,E,215K,1301,,,
PD202000176999,03/03/2020 06:13:54 PM,,,96,,,,4,,6400,CENTENNIAL BLVD,115B,,,,,,
PD202000177002,03/03/2020 06:15:06 PM,,,43,,P,PROGRESS,4,,,,225B,E,225N,1819,,,
PD202000177003,03/03/2020 06:15:15 PM,,,40,,P,PROGRESS,11,,200,E PALESTINE AV,724B,,,,,,
PD202000177004,03/03/2020 06:15:48 PM,,,92,,P,PROGRESS,6,,,,5811,E,213,1253,,,
PD202000177006,03/03/2020 06:16:06 PM,,,43,,PJ,,5,,3900,BELL RD,3F76B,,,,,,
PD202000177007,03/03/2020 06:16:11 PM,,,92,,P,PROGRESS,6,,,,5814,E,213,1207,,,
PD202000177008,03/03/2020 06:16:21 PM,,,40,,PJ,,4,,,,337B,S,335,8927,,,
PD202000177009,03/03/2020 06:16:41 PM,,,92,,P,PROGRESS,4,,,,5815,E,213,1209,,,
PD202000177010,03/03/2020 06:17:29 PM,,,43,,P,PROGRESS,5,,,,565B,H,535,8965,,,
PD202000177013,03/03/2020 06:19:26 PM,,,43,,P,PROGRESS,4,,,,725B,M,727,1751,,,
PD202000177014,03/03/2020 06:19:36 PM,,,45,,P,PROGRESS,1,,,,836B,MT,835,8655,,,
PD202000177015,03/03/2020 06:20:19 PM,,,96,,,,15,,200,SHELBY AV,411B,,,,,,
PD202000177016,03/03/2020 06:21:30 PM,20200152422,,44,,R,REPORT,1,,,,315B,,,,,,
PD202000177017,03/03/2020 06:21:54 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,N,613N,4467,,,
PD202000177018,03/03/2020 06:23:08 PM,,,93,,,,6,,,,313B,S,323,,,,
PD202000177020,03/03/2020 06:24:40 PM,20200152445,,44,,R,REPORT,1,,,,825B,,,,,,
PD202000177022,03/03/2020 06:25:06 PM,,,43,,P,PROGRESS,11,,,,834B,MT,815N,5823,,,
PD202000177024,03/03/2020 06:25:24 PM,,,71,,A,ALARM,11,,,,811B,MT,815V,6627,,,
PD202000177026,03/03/2020 06:26:14 PM,,,43,,PM,,11,,,,425B,C,425,4033,,,
PD202000177027,03/03/2020 06:26:19 PM,,,43,,P,PROGRESS,4,,,,421B,C,421,4091,,,
PD202000177028,03/03/2020 06:26:21 PM,,,96,,,,15,,600,OLD HICKORY BLVD,831B,,833,8619,36.04,-86.765,POINT (-86.765 36.04)
PD202000177030,03/03/2020 06:26:47 PM,,,44,,PJ,,9S,,,,325B,S,325K,8871,,,
PD202000177032,03/03/2020 06:27:47 PM,,,96,,,,4C,,,,7F76,M,727,1723,,,
PD202000177033,03/03/2020 06:27:56 PM,,,43,,PJ,,4,,,,337B,S,331K,8763,,,
